15.594332695007324,-0.3799082040786743,-8.26838207244873,0
13.282299995422363,-0.18648965656757355,-9.971145629882812,0
11.348252296447754,0.00715946638956666,-11.388102531433105,0
9.792558670043945,0.1811954826116562,-12.534773826599121,0
8.609529495239258,0.3202950358390808,-13.42747688293457,0
7.78802490234375,0.41384345293045044,-14.081043243408203,0
7.311081409454346,0.45635876059532166,-14.50893497467041,0
7.155352592468262,0.4480067193508148,-14.7245512008667,0
7.290272235870361,0.39489465951919556,-14.743728637695312,0
7.677671432495117,0.3088211715221405,-14.587847709655762,0
8.272452354431152,0.20634302496910095,-14.285510063171387,0
9.024675369262695,0.107000432908535,-13.873359680175781,0
9.88228988647461,0.03092074580490589,-13.395009994506836,0
10.794885635375977,-0.004104914143681526,-12.898520469665527,0
11.717660903930664,0.014790871180593967,-12.430963516235352,0
12.615577697753906,0.09417381137609482,-12.030489921569824,0
13.466340065002441,0.23451228439807892,-11.718457221984863,0
14.260682106018066,0.4315987229347229,-11.495850563049316,1
14.999632835388184,0.6786629557609558,-11.345924377441406,1
15.690176963806152,0.9680224061012268,-11.239531517028809,1
16.34061622619629,1.2919613122940063,-11.141987800598145,1
16.957094192504883,1.6426074504852295,-11.019983291625977,1
17.541471481323242,2.0117225646972656,-10.84793472290039,1
18.090911865234375,2.390671968460083,-10.612347602844238,1
18.598691940307617,2.770967721939087,-10.313799858093262,1
19.05548858642578,3.1450839042663574,-9.966437339782715,1
19.45064353942871,3.507350206375122,-9.596277236938477,1
19.773319244384766,3.8543004989624023,-9.238151550292969,1
20.01386070251465,4.18462610244751,-8.930712699890137,1
20.164772033691406,4.498719215393066,-8.710740089416504,1
20.221635818481445,4.797935485839844,-8.6074800491333,1
20.183570861816406,5.083630561828613,-8.638721466064453,1
20.053010940551758,5.356351852416992,-8.809849739074707,1
19.835464477539062,5.615231990814209,-9.115161895751953,1
19.539020538330078,5.8579487800598145,-9.539647102355957,1
19.173934936523438,6.081178188323975,-10.06157112121582,1
18.752166748046875,6.280971050262451,-10.654938697814941,1
18.286535263061523,6.45352840423584,-11.292734146118164,1
17.78990936279297,6.595755100250244,-11.94937515258789,1
17.274320602416992,6.705821990966797,-12.602530479431152,1
16.750465393066406,6.7834320068359375,-13.234113693237305,1
16.22736358642578,6.829833984375,-13.830671310424805,1
15.712394714355469,6.847468376159668,-14.383713722229004,1
15.211719512939453,6.839550018310547,-14.888712882995605,1
14.730822563171387,6.809855937957764,-15.343680381774902,1
14.274803161621094,6.7625651359558105,-15.747950553894043,1
13.848245620727539,6.702134609222412,-16.101642608642578,1
13.454854011535645,6.633147716522217,-16.405773162841797,1
13.096923828125,6.5601487159729,-16.662643432617188,1
12.774850845336914,6.487464904785156,-16.876649856567383,1
12.486759185791016,6.419169902801514,-17.0548038482666,1
12.228286743164062,6.359033107757568,-17.20708465576172,1
11.992676734924316,6.310457706451416,-17.346370697021484,1
11.77099895477295,6.276435852050781,-17.488128662109375,1
11.552742958068848,6.259358882904053,-17.649559020996094,1
11.326579093933105,6.26073694229126,-17.848188400268555,1
